date,sma_10,sma_50,sma_200,mom_1,mom_20,mom_50,rsi_7,rsi_14,slowd,slowk,dema_10,dema_50,adx,cci_10,cci_20,aroon up,aroon down,mfi,chaikin a/d,obv
2014-04-24,28.269,32.2106,35.8426,-1.575,-2.755,-13.485,30.9841,35.8593,43.6344,30.2135,27.8629,28.0947,22.5968,-113.7877,-152.5998,0.0,100.0,31.3488,6436328.6872,32746000.0
2014-04-25,27.831,31.8828,35.8152,-2.685,-4.75,-16.39,20.2764,28.7018,32.8402,22.9878,26.5019,27.6453,24.4443,-239.184,-275.0829,0.0,100.0,26.7343,10660583.6872,4584300.0
2014-04-28,27.431,31.5572,35.7833,0.01,-5.46,-16.28,20.3959,28.7588,24.5196,20.3574,25.5113,27.2256,26.1598,-152.5174,-210.1932,57.1429,92.8571,32.3451,12768314.122,11509700.0
2014-04-29,27.239,31.2632,35.7575,1.58,-4.6,-14.7,37.6331,37.2938,25.242,32.381,25.3209,26.9547,26.5471,-70.1923,-124.6344,50.0,85.7143,33.8051,17156599.1795,21828100.0
2014-04-30,27.1505,30.9688,35.736,0.9,-5.0,-14.72,45.4788,41.5868,31.535,41.8667,25.4999,26.7718,26.2948,-29.9195,-77.1264,42.8571,78.5714,32.8935,20100261.9702,29061100.0
2014-05-01,26.9955,30.703,35.7209,0.05,-4.65,-13.29,45.9197,41.8251,41.9175,51.5048,25.669,26.6063,26.0605,-13.5066,-56.2118,35.7143,71.4286,37.7833,19503320.8659,33694500.0
2014-05-02,26.6535,30.4878,35.6983,-0.01,-3.93,-10.76,45.8333,41.7884,49.4857,55.0857,25.8076,26.4527,25.7958,-0.8662,-46.3404,28.5714,64.2857,41.4159,18003260.4632,30255900.0
2014-05-05,26.4005,30.2914,35.6782,0.31,-3.12,-9.82,49.2879,43.4458,54.3365,56.419,26.0268,26.3349,25.6941,13.9073,-39.4596,21.4286,57.1429,45.7009,19893896.3123,33711200.0
2014-05-06,26.1955,30.1022,35.6572,0.17,-1.49,-9.46,51.276,44.381,56.5714,58.2095,26.2566,26.24,25.3422,55.5332,-15.417,14.2857,50.0,51.8472,18432055.6343,38250600.0
2014-05-07,26.0965,29.9236,35.6363,0.26,-1.75,-8.93,54.4616,45.8557,58.5524,61.0286,26.5213,26.1735,24.5614,84.2929,3.3476,7.1429,42.8571,52.5364,17009134.0484,44345000.0
2014-05-08,26.212,29.7252,35.6182,0.57,-1.7,-9.92,60.9856,49.0454,61.8918,66.4374,26.9117,26.1577,23.158,114.1274,44.3207,0.0,35.7143,50.6937,14329756.565,51443000.0
2014-05-09,26.642,29.5376,35.6054,0.46,-0.08,-9.38,65.6226,51.5272,66.8456,73.0709,27.3558,26.181,21.8549,126.8229,61.4284,7.1429,28.5714,54.7466,14746700.565,56654800.0
2014-05-12,27.169,29.3732,35.5928,0.98,1.27,-8.22,73.4622,56.3995,74.3807,83.6338,28.0082,26.2812,20.5876,153.9643,99.4,0.0,21.4286,61.6869,17587173.4973,63057900.0
2014-05-13,27.564,29.3194,35.5734,0.26,2.03,-2.69,75.2119,57.6167,82.6446,91.2292,28.573,26.3983,19.4604,131.0263,101.6486,100.0,14.2857,66.8243,20085606.1289,67080800.0
2014-05-14,27.91,29.2322,35.5632,0.41,2.575,-4.36,77.8933,59.5351,90.4646,96.5309,29.1185,26.5427,18.7925,127.1883,110.806,100.0,7.1429,74.8859,21591206.1289,71597600.0
2014-05-15,28.24,29.1428,35.55,-0.11,1.75,-4.47,75.3423,58.7665,94.6428,96.1682,29.4749,26.6728,18.0239,97.1441,95.7307,92.8571,0.0,94.1059,22829147.3053,67388600.0
2014-05-16,28.59,29.0576,35.5376,0.19,0.08,-4.26,76.8689,59.7334,96.1242,95.6734,29.7883,26.8124,17.3101,83.2723,97.2768,85.7143,0.0,93.8942,24973031.0263,70461500.0
2014-05-19,28.962,29.0052,35.5218,0.53,1.19,-2.62,80.7479,62.3833,96.0216,96.2234,30.1813,26.9869,17.0448,100.3813,114.1104,100.0,0.0,93.342,27260917.7733,73475700.0
2014-05-20,29.346,28.9546,35.5071,0.29,1.79,-2.53,82.6096,63.7875,95.9273,95.8852,30.5528,27.1758,17.2042,121.1411,125.666,100.0,0.0,92.9998,27305667.069,76652900.0
2014-05-21,29.779,28.9368,35.4976,0.75,3.34,-0.89,86.5375,67.198,96.3924,97.0685,31.0592,27.4135,17.6464,138.9596,127.1832,100.0,14.2857,92.9487,30748108.8273,80172700.0
2014-05-22,30.205,28.942,35.4914,0.5,5.415,0.26,88.5491,69.2755,96.6305,96.9378,31.5814,27.6779,18.483,149.2891,131.3235,100.0,7.1429,93.1569,33581087.2057,84730100.0
2014-05-23,30.596,29.003,35.4886,0.11,8.21,3.05,88.9721,69.7297,97.5401,98.6138,31.9845,27.9371,18.5555,108.741,115.3752,100.0,0.0,83.4141,38905193.8723,90873300.0
2014-05-27,30.941,29.0498,35.4873,0.52,8.72,2.34,90.8383,71.8484,98.0375,98.5607,32.4336,28.223,18.9428,119.5975,126.3224,100.0,0.0,83.6699,43459816.0945,95603100.0
2014-05-28,31.177,29.0876,35.4816,-0.83,6.31,1.89,69.0712,64.1324,96.9699,93.735,32.4698,28.43,19.346,82.1173,108.2722,100.0,0.0,77.5219,41603482.7612,92261700.0
2014-05-29,31.373,29.0852,35.4777,0.01,5.42,-0.12,69.175,64.1823,93.5555,88.3707,32.4784,28.6272,19.4353,51.9665,90.6507,92.8571,0.0,70.5103,42237616.0945,95590900.0
2014-05-30,31.503,29.0796,35.4674,-0.77,4.6,-0.28,53.1477,57.5427,86.0638,76.0855,32.2108,28.755,18.7534,-10.5731,62.0741,85.7143,0.0,63.4946,41008182.7612,91902600.0
